,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,se@s
330,1332,2005,89000,90000,3,1,1,2,18.0,8.0,67.1,0.0,5.0
331,282,2010,170000,90000,1,1,1,2,2.0,13.0,68.0,16.0,5.0
332,963,2019,1090000,16500,3,0,1,0,17.0,117.0,11.0,2.0,5.0
333,470,2017,1100000,67000,1,1,0,0,17.1,1582.0,126.2,25.0,5.0
334,1292,2018,610000,52000,3,0,1,0,22.0,117.0,81.8,113.0,5.0
335,139,2016,335000,40000,3,0,1,0,2.63,118.0,67.0,14.0,5.0
336,543,2015,434999,40000,3,0,1,0,18.0,117.0,82.0,114.0,5.0
337,1842,2018,3000000,35000,1,1,1,0,14.24,2755.0,174.5,42.0,7.0
338,1497,2018,390000,13000,3,0,1,0,2.71,7.0,53.26,72.0,5.0
339,352,2012,325000,40000,3,0,1,0,18.5,118.0,86.8,1.0,5.0
340,1914,2019,640000,10000,3,0,1,0,17.0,118.0,73.75,11.0,5.0
341,1446,2012,450000,9000,3,0,1,0,16.5,148.0,7.7,134.0,5.0
342,1833,2013,400000,70000,1,0,1,2,23.5,1364.0,67.6,17.0,5.0
343,670,2009,215000,60000,3,0,1,0,2.36,117.0,78.0,111.8,5.0
344,1468,2014,570000,40000,1,0,1,0,2.45,1461.0,83.8,2.0,5.0
345,985,2012,680000,93000,1,0,1,0,15.1,217.0,14.0,33.0,7.0
346,1878,2008,325000,80000,1,1,1,1,12.8,244.0,12.0,2.4,7.0
347,1644,2011,150000,50000,3,1,1,2,15.64,113.0,64.8,1.0,5.0
348,507,2013,690000,68000,3,0,0,0,14.5,177.0,147.5,177.5,5.0
349,1405,2013,1550000,25000,1,1,0,0,14.84,2143.0,17.0,4.0,5.0
350,1692,2012,64000,18000,3,0,1,0,25.4,624.0,37.5,51.0,4.0
351,1428,2013,250000,120000,1,1,1,0,23.8,1461.0,63.1,16.0,5.0
352,1332,2005,65000,35000,3,1,1,0,18.0,8.0,67.1,0.0,5.0
353,1249,2016,550000,60000,1,1,1,2,26.5,1248.0,74.0,1.0,5.0
354,666,2010,140000,70000,3,1,1,1,2.36,117.0,78.0,111.7,5.0
355,1498,2016,300000,30000,3,1,1,0,25.17,7.0,53.3,72.0,5.0
356,1924,2016,800000,70000,3,1,0,0,16.34,178.0,18.3,25.0,5.0
357,750,2017,2625000,9000,1,0,0,0,13.6,1.0,177.0,43.0,5.0
358,771,2019,5150000,20000,3,0,0,0,22.37,2487.0,214.56,22.0,5.0
359,751,2017,3200000,45000,1,0,0,0,1.33,1.0,177.0,43.0,5.0
360,1728,2015,503000,110000,1,1,1,0,14.1,217.0,147.4,32.0,7.0
361,1978,2019,3800000,20000,1,1,0,0,18.0,16.0,1.0,4.0,5.0
362,1800,2016,2000000,68089,3,2,0,0,1.16,244.0,157.7,213.0,5.0
363,1332,2013,225000,58343,3,2,1,0,21.7,8.0,67.5,0.0,5.0
364,1064,2018,740000,38817,1,0,1,0,27.3,1248.0,74.0,1.0,5.0
365,439,2016,550000,56494,3,2,1,0,18.2,11.0,88.7,11.0,5.0
366,1880,2013,750000,79328,1,2,1,2,12.0,244.0,1.6,2.0,7.0
367,1222,2019,650000,5621,3,2,0,0,22.0,117.0,81.8,113.0,5.0
368,1837,2017,625000,25538,3,2,1,0,16.78,146.0,88.73,132.0,5.0
369,1225,2018,600000,69779,3,0,0,0,22.0,117.0,81.8,113.0,5.0
370,531,2017,450000,56290,1,0,1,0,24.0,1186.0,73.7,1.24,5.0
371,49,2019,5400000,7500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
372,49,2019,5500000,8500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
373,334,2019,779000,7032,3,2,0,0,1.0,11.0,88.76,11.0,5.0
374,1553,2016,645000,11000,3,0,0,0,14.3,158.0,13.5,153.0,5.0
375,1977,2018,2475000,2000,1,0,0,0,16.8,184.0,15.0,35.0,5.0
376,666,2010,150000,106000,3,1,1,4,2.36,117.0,78.0,111.7,5.0
377,360,2009,500000,120000,3,1,0,2,11.1,2354.0,158.8,218.0,5.0
378,1249,2015,480000,90000,1,1,1,0,26.5,1248.0,74.0,1.0,5.0
379,600,2014,535000,70000,1,1,1,4,22.32,1582.0,126.32,25.8,5.0
380,1868,2005,250000,240000,1,1,1,4,12.8,244.0,12.0,2.4,8.0
381,1204,2012,300000,100000,1,1,1,2,21.5,1248.0,88.8,2.0,5.0
382,634,2009,340000,214000,3,1,1,2,13.0,15.0,13.2,14.0,5.0
383,618,2009,340000,214000,1,1,1,2,16.8,143.0,11.0,24.0,5.0
384,1039,2016,240000,50000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
385,408,2018,1085000,1000,3,1,0,0,18.0,147.0,117.6,145.0,5.0
386,1232,2017,750000,19000,1,1,0,0,28.4,1248.0,74.2,1.0,5.0
387,1652,2012,95000,265000,1,1,1,2,17.0,145.0,7.0,13.5,5.0
388,1133,2020,409999,35000,0,1,1,0,2.88,116.0,61.7,85.0,5.0
389,1050,2014,215000,80000,3,1,1,2,23.5,8.0,67.5,0.0,5.0
390,966,2016,1290000,50000,1,1,0,0,16.0,217.0,14.0,33.0,7.0
391,1048,2010,150000,80000,3,1,1,0,2.2,8.0,67.1,0.0,5.0
392,499,2013,219000,50000,3,1,1,2,21.1,814.0,55.2,74.5,5.0
393,1757,2018,325000,100000,3,1,1,0,23.84,11.0,84.0,114.0,5.0
394,1136,2013,260000,120000,3,1,1,2,15.1,116.0,73.0,11.0,5.0
395,750,2017,2625000,9000,1,0,0,0,13.6,1.0,177.0,43.0,5.0
396,771,2019,5150000,20000,3,0,0,0,22.37,2487.0,214.56,22.0,5.0
397,751,2017,3200000,45000,1,0,0,0,1.33,1.0,177.0,43.0,5.0
398,1728,2015,503000,110000,1,1,1,0,14.1,217.0,147.4,32.0,7.0
399,1978,2019,3800000,20000,1,1,0,0,18.0,16.0,1.0,4.0,5.0
400,1800,2016,2000000,68089,3,2,0,0,1.16,244.0,157.7,213.0,5.0
401,1332,2013,225000,58343,3,2,1,0,21.7,8.0,67.5,0.0,5.0
402,1064,2018,740000,38817,1,0,1,0,27.3,1248.0,74.0,1.0,5.0
403,439,2016,550000,56494,3,2,1,0,18.2,11.0,88.7,11.0,5.0
404,1880,2013,750000,79328,1,2,1,2,12.0,244.0,1.6,2.0,7.0
405,1222,2019,650000,5621,3,2,0,0,22.0,117.0,81.8,113.0,5.0
406,1837,2017,625000,25538,3,2,1,0,16.78,146.0,88.73,132.0,5.0
407,1225,2018,600000,69779,3,0,0,0,22.0,117.0,81.8,113.0,5.0
408,531,2017,450000,56290,1,0,1,0,24.0,1186.0,73.7,1.24,5.0
409,49,2019,5400000,7500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
410,49,2019,5500000,8500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
411,334,2019,779000,7032,3,2,0,0,1.0,11.0,88.76,11.0,5.0
412,1553,2016,645000,11000,3,0,0,0,14.3,158.0,13.5,153.0,5.0
413,1977,2018,2475000,2000,1,0,0,0,16.8,184.0,15.0,35.0,5.0
414,322,2019,700000,40000,1,1,0,0,23.8,148.0,78.0,16.0,5.0
415,464,2017,950000,45000,1,1,1,0,21.38,136.0,88.7,21.7,5.0
416,1059,2010,160000,80000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
417,638,2015,409999,135000,1,1,1,2,24.4,112.0,71.1,18.4,5.0
418,1864,2015,840000,120000,1,1,1,2,12.0,244.0,1.6,2.0,7.0
419,1830,2013,450000,67000,1,1,1,0,23.5,1364.0,67.1,17.0,5.0
420,1260,2017,900000,50000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
421,1878,2008,570000,134000,1,1,1,2,12.8,244.0,12.0,2.4,7.0
422,1430,2011,254999,110000,1,1,1,2,23.8,1461.0,63.1,16.0,5.0
423,1011,2009,130000,40000,3,1,1,0,16.1,76.0,37.0,5.0,4.0
424,1249,2013,530000,120000,1,1,1,2,23.4,1248.0,74.0,1.0,5.0
425,1939,2015,520000,110000,1,1,1,2,2.14,148.0,88.8,23.0,5.0
426,952,2011,229999,170000,1,1,1,2,21.0,1461.0,64.1,16.0,5.0
427,1011,2004,81000,80000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
428,1283,2016,600000,47000,1,1,1,0,25.2,1248.0,74.0,1.0,5.0
429,650,2015,409999,93000,3,1,1,0,1.1,117.0,81.86,113.75,5.0
430,1020,2010,120000,70000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
431,1086,2014,320000,50000,3,1,1,0,23.1,8.0,67.4,0.0,5.0
432,279,2015,292000,70000,1,1,1,0,2.0,13.0,68.5,16.0,5.0
433,1727,2012,390000,80000,1,1,1,0,13.3,217.0,138.3,32.0,7.0
434,257,2016,550000,44000,3,1,1,0,18.16,116.0,86.8,112.0,5.0
435,1096,2014,385000,25000,3,1,1,0,23.1,8.0,67.4,0.0,5.0
436,484,2016,800000,25000,3,1,1,0,15.2,151.0,121.3,151.0,5.0
437,1253,2019,675000,10000,3,1,1,0,21.21,117.0,81.8,113.0,5.0
438,1584,2018,1525000,50000,1,1,1,0,17.6,217.0,153.86,4.0,7.0
439,188,2018,950000,30000,1,1,1,0,23.0,148.0,8.6,25.0,5.0
440,713,2015,610000,50000,1,1,1,2,21.1,136.0,88.73,21.66,5.0
441,723,2012,525000,120000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
442,322,2019,700000,40000,1,1,0,0,23.8,148.0,78.0,16.0,5.0
443,788,2015,375000,80000,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
444,1453,2015,580000,90000,1,1,1,0,2.45,1461.0,83.8,2.0,5.0
445,1295,2015,434999,50000,3,1,1,2,2.4,117.0,83.11,115.0,5.0
446,141,2020,350000,2136,3,1,1,0,22.5,0.0,67.0,1.0,5.0
447,1864,2012,730000,250000,1,1,1,0,12.0,244.0,1.0,2.0,7.0
448,734,2015,600000,35000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
449,1880,2015,1050000,120000,1,1,1,0,12.0,244.0,1.6,2.0,7.0
450,1064,2017,735000,70000,1,1,1,0,27.3,1248.0,74.0,1.0,5.0
451,1463,2018,1050000,18000,1,0,1,0,1.6,1461.0,18.45,245.0,5.0
452,69,2016,420000,110000,1,1,1,2,18.2,1248.0,73.74,172.5,7.0
453,1208,2017,800000,60000,1,1,1,0,23.65,1248.0,88.5,2.0,5.0
454,1847,2015,2000000,60000,1,1,0,0,12.55,282.0,168.5,36.0,7.0
455,1249,2016,600000,147000,1,1,1,2,26.5,1248.0,74.0,1.0,5.0
456,1847,2015,1900000,130000,1,1,0,0,12.55,282.0,168.5,36.0,7.0
457,65,2011,500000,99500,1,1,1,4,11.5,11.0,147.0,32.0,7.0
458,1612,2011,200000,110000,1,1,1,2,17.0,145.0,71.0,135.0,5.0
459,1425,2016,370000,35000,3,1,1,0,1.4,118.0,67.4,14.0,5.0
460,625,2010,260000,110000,1,1,1,2,16.2,143.0,11.0,24.0,5.0
461,840,2016,280000,100000,1,1,1,0,25.32,118.0,77.0,1.0,6.0
462,1151,2014,610000,21000,3,1,1,0,16.2,1373.0,3.7,13.0,7.0
463,252,2013,300000,60000,1,1,1,2,23.5,148.0,0.0,24.0,5.0
464,1642,2010,140000,40000,1,1,1,0,16.6,145.0,7.0,14.3,5.0
465,667,2008,229999,50000,3,1,1,0,1.81,186.0,68.5,0.4,5.0
466,1026,2010,200000,65000,3,1,1,2,1.0,8.0,66.1,0.0,5.0
467,1351,2011,200000,80000,3,1,1,0,18.0,8.0,67.1,0.0,5.0
468,595,2015,560000,119000,1,1,1,0,23.0,1582.0,126.2,25.0,5.0
469,1147,2016,750000,80000,1,1,1,0,24.52,1248.0,88.5,2.0,7.0
470,1281,2017,585000,90000,1,1,1,0,25.2,1248.0,74.0,1.0,5.0
471,607,2016,760000,20000,3,1,1,0,17.1,151.0,121.4,154.0,5.0
472,1281,2014,430000,80000,1,1,1,2,25.2,1248.0,74.0,1.0,5.0
473,825,2020,480000,44665,1,1,1,0,25.32,118.0,77.0,1.0,6.0
474,766,2019,643000,10000,1,1,1,0,2.8,143.0,113.4,25.0,5.0
475,656,2018,500000,60000,3,1,1,0,2.14,117.0,81.86,113.75,5.0
476,351,2016,425000,22000,3,1,1,0,18.5,118.0,86.8,1.0,5.0
477,1033,2014,250000,25000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
478,1083,2016,285000,70000,1,1,1,0,27.62,73.0,47.0,125.0,5.0
479,1256,2008,160000,123000,3,1,1,4,17.5,128.0,85.8,114.0,5.0
480,1968,2011,250000,70000,1,1,1,2,2.54,158.0,13.6,25.0,5.0
481,61,2013,170000,70000,3,1,1,2,18.6,11.0,7.4,18.0,5.0
482,1832,2013,409999,45000,1,1,1,0,23.5,1364.0,67.6,17.0,5.0
483,541,2015,400000,40000,3,1,0,0,18.0,117.0,82.0,114.0,5.0
484,1249,2019,700000,30000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
485,417,2007,350000,90000,3,1,0,0,12.0,17.0,13.0,172.0,5.0
486,1141,2016,660000,34000,3,1,1,2,17.5,1373.0,1.1,13.0,7.0
487,1039,2017,268000,25000,3,1,1,0,24.7,76.0,47.3,6.0,5.0
488,1039,2016,270000,50000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
489,59,2013,300000,50000,1,1,1,0,25.44,36.0,57.6,15.0,5.0
490,1762,2017,450000,90000,3,1,1,0,23.84,11.0,84.0,114.0,5.0
491,59,2012,220000,70000,1,1,1,2,25.44,36.0,57.6,15.0,5.0
492,1706,2009,250000,146000,1,1,1,2,13.3,217.0,138.0,32.0,7.0
493,284,2012,300000,85000,3,1,1,2,15.6,116.0,7.0,12.0,5.0
494,1588,2009,88000,201850,1,1,1,2,17.88,136.0,52.8,85.0,5.0
495,1249,2016,561000,30000,1,1,1,0,26.5,1248.0,74.0,1.0,5.0
496,1249,2018,755000,15000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
497,145,2017,235000,25000,3,1,1,0,22.7,7.0,53.64,72.0,5.0
498,1048,2011,165000,90000,3,1,1,0,2.2,8.0,67.1,0.0,5.0
499,1242,2008,190000,80000,1,1,1,2,1.3,1248.0,73.0,1.0,5.0
500,1599,2011,110000,50000,1,1,1,0,17.2,136.0,53.5,8.5,5.0
501,777,2012,320000,80000,1,1,1,2,13.6,2523.0,63.0,18.0,8.0
502,725,2016,540000,38000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
503,493,2013,180000,60000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
504,1132,2016,270000,100000,3,1,1,4,15.37,116.0,73.0,11.0,7.0
505,1231,2012,450000,30000,3,1,1,0,17.5,117.0,85.8,114.0,5.0
506,1252,2014,450000,30000,3,1,1,0,1.1,117.0,85.8,114.0,5.0
507,62,2015,200000,50000,3,1,1,0,18.6,11.0,76.8,16.5,5.0
508,1762,2017,425000,42000,3,1,1,0,23.84,11.0,84.0,114.0,5.0
509,86,2016,400000,30000,3,1,1,0,18.2,11.0,82.4,18.5,5.0
510,1059,2009,125000,60000,3,1,1,4,1.7,76.0,46.3,62.0,5.0
511,764,2018,1600000,14000,1,1,1,0,17.1,156.0,17.0,35.0,5.0
512,402,2015,900000,22000,3,1,1,0,17.4,147.0,117.3,145.0,5.0
513,1967,2012,450000,90000,1,1,1,0,2.54,158.0,13.6,25.0,5.0
514,1045,2011,210000,46000,3,1,1,0,2.2,8.0,67.1,0.0,5.0
515,679,2018,801000,20000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
516,1785,2014,317000,15000,1,1,1,0,15.42,145.0,7.0,135.0,7.0
517,1151,2015,600000,40000,3,1,1,2,16.2,1373.0,3.7,13.0,7.0
518,733,2014,330000,30000,3,1,1,2,18.5,117.0,82.85,113.7,5.0
519,497,2017,320000,15000,3,1,1,2,21.1,814.0,55.2,74.5,5.0
520,528,2007,120000,110000,3,1,1,2,15.3,1341.0,83.0,115.0,5.0
521,1058,2009,130000,70000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
522,85,2015,220000,80000,3,1,1,0,18.2,11.0,82.4,18.5,5.0
523,1798,2015,340000,110000,3,1,1,0,17.57,113.0,88.7,14.0,5.0
524,181,2013,200000,70000,1,1,1,2,1.68,13.0,67.0,16.0,5.0
525,1057,2002,140000,50000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
526,1866,2013,1000000,190000,1,1,1,0,12.0,244.0,1.6,2.0,8.0
527,817,2010,495000,100000,1,1,1,2,13.6,2523.0,63.0,18.0,7.0
528,1033,2015,236000,60000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
529,1349,2015,390000,40000,3,1,1,0,2.51,8.0,67.4,0.0,5.0
530,1251,2009,275000,90000,1,1,1,2,1.3,1248.0,73.0,1.0,5.0
531,1728,2015,503000,110000,1,1,1,0,14.1,217.0,147.4,32.0,7.0
532,1318,2017,775000,32000,1,0,1,0,24.3,1248.0,88.5,2.0,5.0
533,1904,2016,1800000,30000,1,1,0,0,11.36,2755.0,171.5,36.0,7.0
534,472,2016,850000,58000,1,1,1,0,1.67,1582.0,126.2,25.0,5.0
535,1310,2018,750000,5000,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
536,683,2018,570000,25000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
537,538,2018,580000,32000,3,1,1,0,18.0,117.0,81.86,113.75,5.0
538,429,2016,484999,30000,3,1,1,0,18.7,11.0,88.7,11.0,5.0
539,345,2017,700000,43000,3,0,1,0,15.4,147.0,117.3,145.0,7.0
540,620,2012,415000,60000,3,0,1,0,17.7,147.0,113.42,144.15,5.0
541,1437,2015,325000,50000,3,1,0,0,1.34,118.0,76.0,14.0,5.0
542,269,2018,550000,14200,3,1,1,0,18.16,116.0,86.8,112.0,5.0
543,499,2017,300000,10000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
544,149,2018,217000,25000,3,1,1,0,22.7,7.0,53.64,72.0,5.0
545,293,2018,700000,19100,3,1,1,0,1.0,114.0,4.68,12.0,5.0
546,567,2019,466000,25000,3,1,0,1,2.3,186.0,68.0,0.0,5.0
547,189,2014,484999,54000,1,0,1,0,23.0,148.0,8.6,25.0,5.0
548,1443,2018,670000,35000,1,1,1,0,22.71,1461.0,84.8,2.0,5.0
549,538,2018,500000,20000,3,1,1,2,18.0,117.0,81.86,113.75,5.0
550,1208,2016,675000,52000,1,1,1,0,23.65,1248.0,88.5,2.0,5.0
551,688,2011,220000,120000,1,1,1,2,23.0,136.0,0.0,22.4,5.0
552,758,2017,1650000,50000,1,1,1,0,17.1,156.0,17.0,35.0,5.0
553,1155,2013,630000,120000,1,1,1,2,2.77,1248.0,88.8,2.0,7.0
554,1675,2010,250000,90000,1,1,1,2,18.8,1248.0,0.0,2.0,5.0
555,1332,2004,120000,120000,3,1,1,4,18.0,8.0,67.1,0.0,5.0
556,1549,2015,300000,101500,1,1,1,2,21.14,148.0,13.52,25.0,5.0
557,593,2013,525000,75000,1,1,0,0,22.32,1582.0,126.3,25.0,5.0
558,867,2016,1100000,100000,1,1,1,0,15.4,17.0,12.0,28.0,7.0
559,1463,2012,480000,55735,1,1,1,2,1.1,1461.0,18.45,248.0,5.0
560,979,2014,605000,80000,1,1,1,2,15.1,217.0,14.0,33.0,7.0
561,1038,2016,250000,50000,3,1,1,2,24.7,76.0,47.3,6.0,5.0
562,278,2013,245000,70000,1,1,1,2,2.0,13.0,68.1,16.0,5.0
563,668,2012,210000,76000,3,1,1,1,2.36,117.0,78.0,111.7,5.0
564,1253,2020,730000,1500,3,1,1,0,21.21,117.0,81.8,113.0,5.0
565,790,2012,500000,76000,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
566,1354,2015,400000,40000,3,1,1,0,2.51,8.0,67.4,0.0,5.0
567,497,2015,280000,60000,3,1,1,2,21.1,814.0,55.2,74.5,5.0
568,1867,2009,561000,170000,1,1,1,4,12.8,244.0,12.0,2.4,8.0
569,1419,2013,950000,181491,1,0,1,0,13.5,2477.0,175.56,4.0,7.0
570,58,2016,375000,53319,1,0,1,0,25.44,36.0,56.3,142.5,5.0
571,1917,2017,700000,40906,1,0,1,0,21.66,148.0,18.62,25.0,5.0
572,1837,2012,375000,31711,3,0,1,2,17.6,146.0,88.7,132.0,5.0
573,493,2012,270000,43755,3,0,1,2,21.1,814.0,55.2,74.5,5.0
574,1498,2016,300000,66693,3,0,1,0,25.17,7.0,53.3,72.0,5.0
575,1371,2010,225000,59549,3,0,1,0,1.0,8.0,67.1,0.0,5.0
576,1866,2015,1350000,94385,1,0,1,0,12.0,244.0,1.6,2.0,8.0
577,1367,2010,200000,73730,3,0,1,0,18.2,8.0,67.1,0.0,5.0
578,598,2011,400000,221889,1,0,1,0,22.32,1582.0,126.32,25.8,5.0
579,339,2013,500000,116104,1,0,1,0,25.8,148.0,8.6,2.0,5.0
580,1292,2015,500000,150546,3,0,1,0,22.0,117.0,81.8,113.0,5.0
581,1841,2013,1500000,148120,1,0,1,0,14.24,2755.0,174.5,42.0,7.0
582,217,2015,555000,20000,3,1,1,2,15.8,14.0,11.0,14.0,5.0
583,535,2018,580000,30000,3,1,0,0,18.0,117.0,81.86,113.75,5.0
584,1572,2011,337000,142000,1,1,1,4,13.7,217.0,138.1,32.0,7.0
585,1734,2011,175000,20000,1,1,1,0,12.2,148.0,68.0,115.0,10.0
586,1672,2009,180000,120000,1,1,1,2,18.8,1248.0,0.0,2.0,5.0
587,671,2011,200000,80000,3,1,1,0,1.81,186.0,68.5,0.4,5.0
588,1641,2016,260000,60000,1,1,1,0,1.0,145.0,6.1,135.0,5.0
589,1490,2016,350000,25000,3,1,1,0,23.1,0.0,67.0,1.0,5.0
590,817,2011,409999,50000,1,1,1,2,13.6,2523.0,63.0,18.0,7.0
591,940,2017,655000,126000,1,1,1,0,18.4,143.0,1.0,24.0,7.0
592,1239,2015,370000,170000,1,1,1,0,26.5,1248.0,74.0,1.0,5.0
593,1033,2013,200000,24000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
594,1148,2017,800000,100000,1,1,1,2,24.52,1248.0,88.5,2.0,7.0
595,1769,2019,550000,10000,3,1,1,0,24.0,11.0,83.81,114.0,5.0
596,283,2012,300000,70000,1,1,1,2,2.0,13.0,68.0,16.0,5.0
597,1182,2017,220000,40000,3,1,1,0,16.8,76.0,34.2,5.0,8.0
598,1333,2011,196000,110000,3,1,1,0,18.0,8.0,67.1,0.0,5.0
599,662,2008,135000,80000,3,1,1,2,1.81,186.0,68.5,0.4,5.0
600,1576,2015,299000,16500,3,1,1,0,17.57,113.0,88.7,14.0,5.0
601,1050,2017,300000,30000,3,1,1,0,23.5,8.0,67.5,0.0,5.0
602,1147,2017,720000,80000,1,1,1,0,24.52,1248.0,88.5,2.0,7.0
603,1728,2016,650000,50000,1,1,1,4,14.1,217.0,147.4,32.0,7.0
604,1050,2016,300000,25000,3,1,1,0,23.5,8.0,67.5,0.0,5.0
605,529,2019,750000,20000,1,1,1,0,24.0,1186.0,73.7,1.24,5.0
606,1498,2016,260000,60000,3,1,1,0,25.17,7.0,53.3,72.0,5.0
607,1280,2011,300000,70000,1,1,1,2,22.0,1248.0,74.0,1.0,5.0
608,790,2014,600000,50000,1,1,1,2,15.6,2523.0,62.1,15.0,7.0
609,312,2004,275000,100000,3,1,0,2,0.0,27.0,218.0,16.0,5.0
610,1050,2015,250000,52000,3,1,1,0,23.5,8.0,67.5,0.0,5.0
611,1249,2014,420000,80000,1,1,1,0,23.4,1248.0,74.0,1.0,5.0
612,493,2015,235000,50000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
613,899,2016,1100000,60000,1,1,1,0,15.4,217.0,12.0,28.0,7.0
614,1050,2019,360000,25000,3,1,1,0,23.5,8.0,67.5,0.0,5.0
615,545,2014,380000,50000,1,1,1,2,24.0,112.0,7.0,16.0,5.0
616,199,2016,650000,125000,1,1,1,0,22.77,148.0,8.5,25.0,5.0
617,1354,2016,350000,80000,3,1,1,0,2.51,8.0,67.4,0.0,5.0
618,776,2017,700000,70000,1,1,1,0,15.6,2523.0,63.0,18.0,9.0
619,721,2010,270000,90000,1,1,1,4,23.0,136.0,0.0,22.4,5.0
620,1574,2017,450000,50000,1,1,1,0,22.5,1248.0,74.0,1.0,5.0
621,946,2016,630000,101000,1,1,1,0,16.55,248.0,15.0,247.0,6.0
622,1002,2010,229999,168000,1,1,1,0,14.0,248.0,112.0,26.0,7.0
623,1002,2010,229999,168000,1,1,1,0,14.0,248.0,112.0,26.0,7.0
624,1349,2011,270000,40000,3,1,1,0,18.0,8.0,67.1,0.0,5.0
625,1620,2009,135000,28900,3,1,1,2,0.0,1172.0,65.0,0.8,5.0
626,1349,2012,275000,20000,3,1,1,0,18.0,8.0,67.1,0.0,5.0
627,750,2017,2625000,9000,1,0,0,0,13.6,1.0,177.0,43.0,5.0
628,771,2019,5150000,20000,3,0,0,0,22.37,2487.0,214.56,22.0,5.0
629,751,2017,3200000,45000,1,0,0,0,1.33,1.0,177.0,43.0,5.0
630,1728,2015,503000,110000,1,1,1,0,14.1,217.0,147.4,32.0,7.0
631,1978,2019,3800000,20000,1,1,0,0,18.0,16.0,1.0,4.0,5.0
632,1800,2016,2000000,68089,3,2,0,0,1.16,244.0,157.7,213.0,5.0
633,1332,2013,225000,58343,3,2,1,0,21.7,8.0,67.5,0.0,5.0
634,1064,2018,740000,38817,1,0,1,0,27.3,1248.0,74.0,1.0,5.0
635,439,2016,550000,56494,3,2,1,0,18.2,11.0,88.7,11.0,5.0
636,1880,2013,750000,79328,1,2,1,2,12.0,244.0,1.6,2.0,7.0
637,1222,2019,650000,5621,3,2,0,0,22.0,117.0,81.8,113.0,5.0
638,1837,2017,625000,25538,3,2,1,0,16.78,146.0,88.73,132.0,5.0
639,1225,2018,600000,69779,3,0,0,0,22.0,117.0,81.8,113.0,5.0
640,531,2017,450000,56290,1,0,1,0,24.0,1186.0,73.7,1.24,5.0
641,49,2019,5400000,7500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
642,49,2019,5500000,8500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
643,334,2019,779000,7032,3,2,0,0,1.0,11.0,88.76,11.0,5.0
644,1553,2016,645000,11000,3,0,0,0,14.3,158.0,13.5,153.0,5.0
645,1977,2018,2475000,2000,1,0,0,0,16.8,184.0,15.0,35.0,5.0
646,940,2015,634000,165000,1,1,1,0,18.4,143.0,1.0,24.0,7.0
647,1027,2012,235000,98500,3,1,1,2,1.0,8.0,66.1,0.0,5.0
648,660,2008,275000,98000,3,1,1,4,2.36,117.0,78.0,111.8,5.0
649,948,2014,700000,40000,1,1,1,2,16.55,248.0,15.0,247.0,6.0
650,163,2013,400000,90000,1,1,1,0,2.3,1248.0,2.0,2.0,5.0
651,1058,2012,215000,90000,3,1,1,4,1.7,76.0,46.3,62.0,5.0
652,525,2009,150000,110000,1,1,1,2,17.1,143.0,11.0,24.0,5.0
653,1202,2018,950000,77800,1,1,1,0,25.1,1248.0,88.5,2.0,5.0
654,940,2015,730000,100000,1,1,1,0,18.4,143.0,1.0,24.0,7.0
655,1606,2012,135000,120000,1,1,1,2,1.0,145.0,71.0,135.0,5.0
656,648,2016,350000,80000,3,1,1,2,1.1,117.0,82.0,114.0,5.0
657,832,2018,535000,21000,3,1,1,2,18.15,118.0,82.0,115.0,6.0
658,1248,2018,455000,100000,3,1,1,2,1.0,117.0,85.8,114.0,5.0
659,1253,2019,655000,25000,3,1,1,0,21.21,117.0,81.8,113.0,5.0
660,187,2019,800000,30000,1,1,1,4,23.0,148.0,8.6,25.0,5.0
661,1910,2018,1100000,25000,3,1,0,0,17.8,146.0,15.5,14.0,5.0
